,date,DP_lag,exret
127,1937-01-31,0.0014213200000000037,0.01291363
128,1937-02-28,0.0029014,-0.002832144
129,1937-03-31,0.003527322,-0.07571612999999999
130,1937-04-30,0.0011603700000000078,-0.007654292
131,1937-05-31,0.004849358,-0.042047940000000006
132,1937-06-30,0.004523969999999995,0.08942497
133,1937-07-31,0.0016085500000000003,-0.04856485
134,1937-08-31,0.004393109999999999,-0.1370226
135,1937-09-30,0.004656100000000024,-0.09599819000000001
136,1937-10-31,0.001569420000000002,-0.08325319
137,1937-11-30,0.012146600000000007,-0.04077352
138,1937-12-31,0.00923024,0.006776150000000001
139,1938-01-31,0.0016651840000000001,0.05801302
140,1938-02-28,0.004092019999999995,-0.2383162
141,1938-03-31,0.004711999999999994,0.145863
142,1938-04-30,0.0019031999999999938,-0.03905327
143,1938-05-31,0.004623469999999998,0.2379136
144,1938-06-30,0.005439900000000025,0.07219713
145,1938-07-31,0.0014689899999999895,-0.02713935
146,1938-08-31,0.0033445999999999997,0.008712485
147,1938-09-30,0.003923491000000001,0.07882665
148,1938-10-31,0.0014497499999999997,-0.0176064
149,1938-11-30,0.0050488999999999985,0.04191948
150,1938-12-31,0.005400389999999998,-0.060280799999999995
151,1939-01-31,0.0012305400000000022,0.035155309999999995
152,1939-02-28,0.004060409999999997,-0.12062679999999999
153,1939-03-31,0.003945900000000002,-0.001931715
154,1939-04-30,0.001504066,0.06887085
155,1939-05-31,0.004727209999999996,-0.053725520000000006
156,1939-06-30,0.004559889999999997,0.1022428
157,1939-07-31,0.001561800000000002,-0.06716375
158,1939-08-31,0.004525670000000009,0.1617149
159,1939-09-30,0.004504899999999978,-0.00419136
160,1939-10-31,0.0012158260000000006,-0.0371309
161,1939-11-30,0.008686329999999999,0.029685800000000002
162,1939-12-31,0.006890920000000002,-0.0242149
163,1940-01-31,0.0013983299999999997,0.01475754
164,1940-02-29,0.004975835,0.018642970000000002
165,1940-03-31,0.0040389100000000015,0.0008372561
166,1940-04-30,0.0017667746,-0.220912
167,1940-05-31,0.005924399999999996,0.06685613
168,1940-06-30,0.0057390499999999955,0.031823149999999994
169,1940-07-31,0.0018925499999999963,0.02439623
170,1940-08-31,0.006665630000000002,0.02311811
171,1940-09-30,0.0049265,0.0301431
172,1940-10-31,0.0018890999999999977,-0.01675246
173,1940-11-30,0.010129720000000002,0.006585705000000001
174,1940-12-31,0.007846708,-0.04112673
175,1941-01-31,0.00162669,-0.01370112
176,1941-02-28,0.00614288,0.009414603
177,1941-03-31,0.00565474,-0.05391833
178,1941-04-30,0.0018434399999999948,0.01314046
179,1941-05-31,0.007984802,0.05849508
180,1941-06-30,0.0069259099999999935,0.05924285
181,1941-07-31,0.00226171,-0.0012562740000000001
182,1941-08-31,0.006797030000000001,-0.007711061000000001
183,1941-09-30,0.005147119,-0.05292592
184,1941-10-31,0.002373710000000001,-0.02027067
185,1941-11-30,0.0124141,-0.04679163
186,1941-12-31,0.009917510000000004,0.008778517
187,1942-01-31,0.001803476,-0.02375086
188,1942-02-28,0.006318710000000002,-0.06524447
189,1942-03-31,0.006589410000000004,-0.04368327
190,1942-04-30,0.002408880000000002,0.05987389
191,1942-05-31,0.007780490000000001,0.02557185
192,1942-06-30,0.007545409999999999,0.03502647
193,1942-07-31,0.0025115399999999996,0.01810786
194,1942-08-31,0.006488120000000002,0.0267694
195,1942-09-30,0.0059976399999999985,0.06878754000000001
196,1942-10-31,0.0020345600000000047,0.0008765340000000002
197,1942-11-30,0.010321002000000001,0.05098972
198,1942-12-31,0.008806620000000001,0.07308221000000001
199,1943-01-31,0.0015128100000000033,0.06017818
200,1943-02-28,0.005136509999999997,0.06149447
201,1943-03-31,0.005067250000000002,0.007033476
202,1943-04-30,0.0014937459999999998,0.05684205
203,1943-05-31,0.00541722,0.01705075
204,1943-06-30,0.005080070000000001,-0.048052910000000004
205,1943-07-31,0.0015283300000000014,0.013144300000000001
206,1943-08-31,0.004649490000000001,0.02377737
207,1943-09-30,0.004972710000000002,-0.01187259
208,1943-10-31,0.0011903899999999995,-0.06020256
209,1943-11-30,0.008660359999999999,0.06391655
210,1943-12-31,0.007271629999999994,0.01773042
211,1944-01-31,0.001401560000000003,0.003158829
212,1944-02-29,0.005049772,0.02456819
213,1944-03-31,0.004791669999999998,-0.01678407
214,1944-04-30,0.0013517400000000006,0.05060894
215,1944-05-31,0.005982229999999998,0.056541759999999996
216,1944-06-30,0.005317569999999994,-0.0154938
217,1944-07-31,0.0014196300000000016,0.01529742
218,1944-08-31,0.00518008,0.00025305010000000003
219,1944-09-30,0.0039225411,0.001818638
220,1944-10-31,0.0015075254,0.016368229999999998
221,1944-11-30,0.009060664,0.04086975
222,1944-12-31,0.005768460000000003,0.019917559999999997
223,1945-01-31,0.0012666699999999975,0.06427703
224,1945-02-28,0.004583140000000006,-0.03937724
225,1945-03-31,0.003987060000000001,0.07793165
226,1945-04-30,0.001250939999999992,0.017885289999999998
227,1945-05-31,0.005746629999999999,0.004476164
228,1945-06-30,0.003588838,-0.022366350000000004
229,1945-07-31,0.0012388199999999981,0.061526199999999996
230,1945-08-31,0.004678759999999997,0.04799652
231,1945-09-30,0.0033277700000000007,0.03844934
232,1945-10-31,0.0011446099999999973,0.054658950000000005
233,1945-11-30,0.006997430000000006,0.01270259
234,1945-12-31,0.0037840979999999996,0.06310188000000001
235,1946-01-31,0.0011737300000000048,-0.058557290000000005
236,1946-02-28,0.0034857000000000013,0.0576414
237,1946-03-31,0.0033215200000000014,0.04199307
238,1946-04-30,0.0011386899999999978,0.0398952
239,1946-05-31,0.0041206199999999985,-0.038968390000000006
240,1946-06-30,0.002848979999999994,-0.02660898
241,1946-07-31,0.0013876200000000026,-0.06476838
242,1946-08-31,0.003951559999999993,-0.10232259999999999
243,1946-09-30,0.0033875000000000016,-0.01446352
244,1946-10-31,0.0017391100000000003,0.00039688900000000004
245,1946-11-30,0.007171931,0.0498611
246,1946-12-31,0.006749449999999997,0.01278428
247,1947-01-31,0.0015483300000000005,-0.01139093
248,1947-02-28,0.00529024,-0.017090130000000002
249,1947-03-31,0.004014420000000001,-0.047998070000000004
250,1947-04-30,0.0017891699999999996,-0.009924612000000001
251,1947-05-31,0.006692528,0.052926469999999996
252,1947-06-30,0.004688019999999994,0.04104795
253,1947-07-31,0.002006029999999999,-0.01765736
254,1947-08-31,0.0053109900000000015,-0.00526713
255,1947-09-30,0.004805654000000001,0.024231120000000002
256,1947-10-31,0.0019842400000000017,-0.01934959
257,1947-11-30,0.00976482,0.029907950000000003
258,1947-12-31,0.007458740000000002,-0.03860801
259,1948-01-31,0.0017768400000000018,-0.04412223
260,1948-02-29,0.006080220000000004,0.08172763000000001
261,1948-03-31,0.005762370000000003,0.03732801
262,1948-04-30,0.002155560000000001,0.07351936
263,1948-05-31,0.005937250000000005,-0.0011798976
264,1948-06-30,0.0051389064000000005,-0.05108754
265,1948-07-31,0.00146255,0.0028623020000000006
266,1948-08-31,0.006661927000000001,-0.03021309
267,1948-09-30,0.005310080000000002,0.059915760000000005
268,1948-10-31,0.002891020000000001,-0.09247732
269,1948-11-30,0.010487579999999996,0.032166020000000003
270,1948-12-31,0.00854195,0.0020743700000000003
271,1949-01-31,0.001956539,-0.029751930000000003
272,1949-02-28,0.007384779999999997,0.04053747
273,1949-03-31,0.006198259999999997,-0.01887221
274,1949-04-30,0.002593830000000002,-0.029487720000000002
275,1949-05-31,0.007026919999999999,0.001180482
276,1949-06-30,0.006562873,0.055477170000000006
277,1949-07-31,0.001601140000000001,0.02601613
278,1949-08-31,0.00802916,0.03118201
279,1949-09-30,0.00481672,0.030901420000000002
280,1949-10-31,0.001798950000000004,0.017734780000000002
281,1949-11-30,0.013986191,0.051366840000000004
282,1949-12-31,0.007497820000000002,0.01686387
283,1950-01-31,0.00189193,0.01433364
284,1950-02-28,0.007060591,0.01174167
285,1950-03-31,0.005284214999999999,0.03977758
286,1950-04-30,0.0019412099999999988,0.04317265
287,1950-05-31,0.007355510000000003,-0.0590182
288,1950-06-30,0.004780720000000009,0.01512194
289,1950-07-31,0.0015448600000000003,0.04987451
290,1950-08-31,0.010661849999999994,0.0480439
291,1950-09-30,0.004921979999999999,-0.002384262
292,1950-10-31,0.0017468510000000002,0.02795564
293,1950-11-30,0.01678723,0.05684587000000001
294,1950-12-31,0.006898370000000001,0.05743524
295,1951-01-31,0.0019741299999999976,0.013085860000000001
296,1951-02-28,0.00665084,-0.02221456
297,1951-03-31,0.004638420000000001,0.04876079
298,1951-04-30,0.0015731000000000009,-0.02366361
299,1951-05-31,0.007506249999999999,-0.02673251
300,1951-06-30,0.00430175,0.07031052
301,1951-07-31,0.00136733,0.0437037
302,1951-08-31,0.008253419999999997,0.007886545000000002
303,1951-09-30,0.003747127000000001,-0.02422877
304,1951-10-31,0.0019272100000000021,0.00509348
305,1951-11-30,0.010228856000000001,0.03406568
306,1951-12-31,0.005024879999999999,0.01550245
307,1952-01-31,0.0015819599999999986,-0.02634076
308,1952-02-29,0.0071874,0.044769960000000004
309,1952-03-31,0.004143920000000002,-0.05034772
310,1952-04-30,0.0016995900000000008,0.031546939999999996
311,1952-05-31,0.007479729999999997,0.03807465
312,1952-06-30,0.003986420000000004,0.00990411
313,1952-07-31,0.0015069769999999996,-0.008232553
314,1952-08-31,0.007070467,-0.020746900000000002
315,1952-09-30,0.003918049999999999,-0.006709009
316,1952-10-31,0.0016511230000000009,0.05834718
317,1952-11-30,0.00958568,0.02946571
318,1952-12-31,0.004666649999999998,-0.003244253
319,1953-01-31,0.0010833700000000002,-0.003220268
320,1953-02-28,0.007288662000000001,-0.01466202
321,1953-03-31,0.0038185499999999987,-0.02930464
322,1953-04-30,0.001421180000000001,0.0052211440000000005
323,1953-05-31,0.0072698494,-0.01817693
324,1953-06-30,0.00414639,0.02361135
325,1953-07-31,0.0015545900000000015,-0.04575621
326,1953-08-31,0.00730927,0.0014098720000000002
327,1953-09-30,0.004322916,0.04622312
328,1953-10-31,0.0015955399999999995,0.02770134
329,1953-11-30,0.010056240000000001,-0.0006217293999999999
330,1953-12-31,0.005320360600000001,0.051621530000000006
331,1954-01-31,0.0012212799999999982,0.01685125
332,1954-02-28,0.007226390000000001,0.0365766
333,1954-03-31,0.0040023,0.04226166
334,1954-04-30,0.0013421799999999984,0.0312037
335,1954-05-31,0.006495480000000001,0.01095965
336,1954-06-30,0.0037928929999999986,0.05016832
337,1954-07-31,0.0012265700000000032,-0.023262670000000003
338,1954-08-31,0.006606369999999997,0.06373256000000001
339,1954-09-30,0.003251480000000001,-0.0169159
340,1954-10-31,0.0014063099999999974,0.09478717
341,1954-11-30,0.009341640000000012,0.05466865
342,1954-12-31,0.0036621699999999993,0.006037672
343,1955-01-31,0.0008105609999999996,0.030454159999999997
344,1955-02-28,0.005629449999999998,-0.0019945033
345,1955-03-31,0.0032611627,0.03135196
346,1955-04-30,0.0010085399999999953,0.01063341
347,1955-05-31,0.005583278999999999,0.06510822
348,1955-06-30,0.0029270500000000005,0.01924557
349,1955-07-31,0.0008790800000000008,0.0025968940000000006
350,1955-08-31,0.005775474000000001,-0.00360948
351,1955-09-30,0.002533054,-0.02755151
352,1955-10-31,0.0010605599999999986,0.07016419000000002
353,1955-11-30,0.009167640000000005,0.01474255
354,1955-12-31,0.0031525499999999988,-0.03031947
355,1956-01-31,0.0013553200000000001,0.03770966
356,1956-02-29,0.0051706600000000005,0.06695615
357,1956-03-31,0.0028150400000000048,0.003183206000000001
358,1956-04-30,0.0009467640000000001,-0.05160901
359,1956-05-31,0.005539040000000002,0.0352509
360,1956-06-30,0.0027107000000000034,0.04862991
361,1956-07-31,0.0012985499999999955,-0.0315204
362,1956-08-31,0.0051450900000000015,-0.05140825
363,1956-09-30,0.0024561800000000023,0.004791722
364,1956-10-31,0.0017580770000000003,0.0026778770000000004
365,1956-11-30,0.0069160770000000005,0.03255719
366,1956-12-31,0.00340936,-0.03482142
367,1957-01-31,0.001407760000000001,-0.02110262
368,1957-02-28,0.005495550000000002,0.02181172
369,1957-03-31,0.0031644800000000008,0.04267923
370,1957-04-30,0.0013939199999999999,0.03407944
371,1957-05-31,0.0055022399999999985,-0.007454420999999999
372,1957-06-30,0.0027578510000000004,0.005937786000000001
373,1957-07-31,0.0015753530000000007,-0.05255114
374,1957-08-31,0.005174970000000001,-0.06018639
375,1957-09-30,0.0028004699999999993,-0.04415081
376,1957-10-31,0.0017991800000000044,0.02280463
377,1957-11-30,0.007083249999999999,-0.03976046
378,1957-12-31,0.0038189799999999996,0.046795130000000004
379,1958-01-31,0.001356450000000002,-0.01545682
380,1958-02-28,0.006094539999999999,0.032799810000000006
381,1958-03-31,0.003436320000000003,0.030032560000000003
382,1958-04-30,0.0015505700000000011,0.023481580000000002
383,1958-05-31,0.005395750000000001,0.02919272
384,1958-06-30,0.0032277399999999998,0.04414433
385,1958-07-31,0.001568420000000001,0.01878109
386,1958-08-31,0.004717190000000001,0.04678042
387,1958-09-30,0.002934770000000003,0.02538404
388,1958-10-31,0.0014446899999999985,0.02951017
389,1958-11-30,0.005168879999999997,0.05089946
390,1958-12-31,0.002806219999999998,0.007020074000000001
391,1959-01-31,0.000998156,0.00931954
392,1959-02-28,0.004406340999999999,0.002469121
393,1959-03-31,0.002556379,0.03589878
394,1959-04-30,0.0010219299999999973,0.01739489
395,1959-05-31,0.0042308499999999995,-0.0018235220000000002
396,1959-06-30,0.002541396,0.031861589999999995
397,1959-07-31,0.0010350599999999974,-0.01434558
398,1959-08-31,0.00405644,-0.04807696
399,1959-09-30,0.002425759999999999,0.01274567
400,1959-10-31,0.00113304,0.015956659999999998
401,1959-11-30,0.005284529999999999,0.02464312
402,1959-12-31,0.00277231,-0.06954392
403,1960-01-31,0.0009466100000000005,0.011519080000000001
404,1960-02-29,0.0047048969999999996,-0.01632217
405,1960-03-31,0.0026653700000000002,-0.01717067
406,1960-04-30,0.0010580700000000012,0.03139799
407,1960-05-31,0.004818650000000001,0.0204328
408,1960-06-30,0.0026984099999999983,-0.02400468
409,1960-07-31,0.000930669999999998,0.030514979999999997
410,1960-08-31,0.0051504799999999955,-0.06027334
411,1960-09-30,0.0021866999999999998,-0.006904664
412,1960-10-31,0.0012167360000000004,0.0473173
413,1960-11-30,0.00597139,0.046937240000000005
414,1960-12-31,0.0023068300000000028,0.06205240000000001
415,1961-01-31,0.0011654900000000051,0.03560465
416,1961-02-28,0.004170159999999999,0.028609920000000004
417,1961-03-31,0.0022628300000000004,0.003944733000000001
418,1961-04-30,0.0007605770000000001,0.024094070000000002
419,1961-05-31,0.00427553,-0.03049906
420,1961-06-30,0.0020711900000000005,0.02815465
421,1961-07-31,0.0007477899999999982,0.025454410000000004
422,1961-08-31,0.004982010000000002,-0.02169036
423,1961-09-30,0.0012756300000000033,0.025431130000000003
424,1961-10-31,0.0012387300000000004,0.04395113
425,1961-11-30,0.005571659999999999,-0.0011870487999999998
426,1961-12-31,0.0013115639,-0.03854699
427,1962-01-31,0.0013410199999999983,0.017512359999999998
428,1962-02-28,0.004260379999999999,-0.006687611
429,1962-03-31,0.001425755,-0.06563471
430,1962-04-30,0.0007775599999999966,-0.08701992
431,1962-05-31,0.005142629999999995,-0.08461504
432,1962-06-30,0.0017212600000000022,0.06273834
433,1962-07-31,0.0013092599999999927,0.021116680000000002
434,1962-08-31,0.00552911,-0.05225767
435,1962-09-30,0.0016285399999999978,-0.0003123649999999998
436,1962-10-31,0.0017565515000000002,0.1081369
437,1962-11-30,0.007212499999999997,0.00956515
438,1962-12-31,0.0018087499999999996,0.04934823
439,1963-01-31,0.0013731199999999985,-0.02423106
440,1963-02-28,0.004676780000000002,0.03061728
441,1963-03-31,0.001684689999999999,0.04493851
442,1963-04-30,0.0010039699999999999,0.01765139
443,1963-05-31,0.005325339999999998,-0.02033049
444,1963-06-30,0.0014283999999999998,-0.004417494
445,1963-07-31,0.001277157,0.05018367
446,1963-08-31,0.00464854,-0.01459808
447,1963-09-30,0.0014184100000000002,0.024808300000000002
448,1963-10-31,0.0014319800000000028,-0.008248968
449,1963-11-30,0.006142592,0.0188365
450,1963-12-31,0.0017580299999999972,0.02279008
451,1964-01-31,0.0010591099999999985,0.014607300000000002
452,1964-02-29,0.0045541600000000015,0.014536229999999999
453,1964-03-31,0.0016688999999999975,0.0017073580000000008
454,1964-04-30,0.0009352420000000002,0.01480315
455,1964-05-31,0.00487258,0.01207987
456,1964-06-30,0.0016669200000000006,0.017118320000000003
457,1964-07-31,0.0009917200000000015,-0.014066170000000001
458,1964-08-31,0.004309169999999999,0.02768012
459,1964-09-30,0.0016885999999999984,0.005969302000000001
460,1964-10-31,0.0011390660000000002,0.00018956900000000054
461,1964-11-30,0.0057621930000000005,0.0005898460000000002
462,1964-12-31,0.001750563,0.03584574
463,1965-01-31,0.0009824999999999973,0.003945935
464,1965-02-28,0.004312233,-0.013315239999999999
465,1965-03-31,0.00171287,0.030552180000000005
466,1965-04-30,0.0009150800000000056,-0.007450524
467,1965-05-31,0.004751974,-0.055368350000000004
468,1965-06-30,0.0017232299999999992,0.0136595
469,1965-07-31,0.0008887799999999987,0.02758298
470,1965-08-31,0.004749920000000001,0.02885219
471,1965-09-30,0.0015952899999999992,0.026171430000000002
472,1965-10-31,0.0010596000000000008,-0.0004350109999999999
473,1965-11-30,0.006025627,0.010244780000000002
474,1965-12-31,0.0015686500000000013,0.00832212
475,1966-01-31,0.0008908100000000006,-0.012120886
476,1966-02-28,0.004393393999999998,-0.02472299
477,1966-03-31,0.0018235500000000002,0.02143704
478,1966-04-30,0.000983730000000002,-0.05663842
479,1966-05-31,0.004944529999999996,-0.01411711
480,1966-06-30,0.001745769999999999,-0.01637017
481,1966-07-31,0.0009603400000000005,-0.07948751
482,1966-08-31,0.005324179999999998,-0.010958398000000001
483,1966-09-30,0.0017372669999999998,0.03779431
484,1966-10-31,0.0011229800000000026,0.013516259999999999
485,1966-11-30,0.006910619999999999,0.002210231
486,1966-12-31,0.0018004679999999995,0.08122963
487,1967-01-31,0.0014525700000000002,0.00734501
488,1967-02-28,0.0046883639999999996,0.039484
489,1967-03-31,0.001801939999999995,0.03840865
490,1967-04-30,0.0009121600000000021,-0.042593099999999995
491,1967-05-31,0.0049237500000000045,0.02420233
492,1967-06-30,0.0015614400000000007,0.046089820000000004
493,1967-07-31,0.0009123200000000012,-0.009382029
494,1967-08-31,0.004791210999999999,0.03108565
495,1967-09-30,0.00141086,-0.03133284
496,1967-10-31,0.0012165500000000003,0.0043017210000000005
497,1967-11-30,0.0053363130000000005,0.03039884
498,1967-12-31,0.001495910000000003,-0.040331160000000005
499,1968-01-31,0.0014995999999999968,-0.03752382
500,1968-02-29,0.004483020000000004,0.0013167620000000004
501,1968-03-31,0.0013763760000000003,0.08984785
502,1968-04-30,0.0014181000000000055,0.02253952
503,1968-05-31,0.004546620000000001,0.007227270000000001
504,1968-06-30,0.0014896800000000002,-0.02682376
505,1968-07-31,0.001137550000000001,0.013836730000000002
506,1968-08-31,0.00454271,0.04015384
507,1968-09-30,0.0012466000000000005,0.004641496000000001
508,1968-10-31,0.001573558000000001,0.054300879999999996
509,1968-11-30,0.004376489999999997,-0.038172899999999996
510,1968-12-31,0.0014895600000000009,-0.012011428000000001
511,1969-01-31,0.0010135230000000005,-0.05824063
512,1969-02-28,0.004241979999999999,0.02590514
513,1969-03-31,0.0014433399999999978,0.01522654
514,1969-04-30,0.00118039,0.0002399360000000005
515,1969-05-31,0.0047990875,-0.07248772
516,1969-06-30,0.00157038000000001,-0.07047118
517,1969-07-31,0.0012003000000000014,0.04649065
518,1969-08-31,0.00497272,-0.02878974
519,1969-09-30,0.0015768300000000013,0.04963746
520,1969-10-31,0.0018675099999999958,-0.037363610000000005
521,1969-11-30,0.0045137300000000005,-0.02608027
522,1969-12-31,0.001790510000000002,-0.07925433000000001
523,1970-01-31,0.0012646399999999974,0.050506190000000006
524,1970-02-28,0.005055090000000005,-0.010429048
525,1970-03-31,0.001839686,-0.110318
526,1970-04-30,0.001074599999999995,-0.06964612
527,1970-05-31,0.00558467,-0.05686708
528,1970-06-30,0.0023049300000000036,0.06896985
529,1970-07-31,0.002037869999999997,0.044735950000000003
530,1970-08-31,0.005452110000000003,0.0421351
531,1970-09-30,0.0019351400000000019,-0.02280759
532,1970-10-31,0.002241970000000003,0.04584846
533,1970-11-30,0.0050938000000000025,0.05652307
534,1970-12-31,0.0017542300000000025,0.0482295
535,1971-01-31,0.0012576600000000007,0.013612509999999998
536,1971-02-28,0.0045000399999999986,0.04177762
537,1971-03-31,0.0018061100000000066,0.030532439999999997
538,1971-04-30,0.0010320499999999996,-0.039308710000000004
539,1971-05-31,0.004328609999999997,-0.0005806850000000001
540,1971-06-30,0.001733818,-0.04428279
541,1971-07-31,0.0010345600000000038,0.03781106000000001
542,1971-08-31,0.004844980000000006,-0.008715686
543,1971-09-30,0.0014754400000000006,-0.04438255
544,1971-10-31,0.0016637600000000002,-0.004962096
545,1971-11-30,0.004433865,0.08755689000000001
546,1971-12-31,0.0016996500000000109,0.025482150000000002
547,1972-01-31,0.0012134500000000013,0.028848720000000005
548,1972-02-29,0.004076910000000003,0.006022727000000001
549,1972-03-31,0.001475187000000001,0.0026052640000000004
550,1972-04-30,0.0007825519999999997,0.01337547
551,1972-05-31,0.00441573,-0.0237965
552,1972-06-30,0.0015154399999999998,-0.007353696
553,1972-07-31,0.0010558469999999995,0.03306625
